RespID,Q0_Gender,Q0_Generation,Q0_Location,Q0_Org,Q0_GeoFocus,Qtype,Question Grouping,Wording,Question ID,Value,Labels
423,Female,30-49,Latin America and Caribbean,Girls/women's rights organisation,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@5,1,"Economic empowerment, access to land and financial inclusion"
423,Female,30-49,Latin America and Caribbean,Girls/women's rights organisation,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@6,0,"no Women and work, unpaid care, pay gap"
423,Female,30-49,Latin America and Caribbean,Girls/women's rights organisation,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@7,1,Women's political and civil society participation
423,Female,30-49,Latin America and Caribbean,Girls/women's rights organisation,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@8,0,"no Access to public infrastructure, including clean energy, water and sanitation"
423,Female,30-49,Latin America and Caribbean,Girls/women's rights organisation,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@9,0,no Women and the effects of climatic and environmental changes
423,Female,30-49,Latin America and Caribbean,Girls/women's rights organisation,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@10,0,no Girls and women in conflict/post-conflict situations
423,Female,30-49,Latin America and Caribbean,Girls/women's rights organisation,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@11,0,"no Public finance, public spending and taxation"
423,Female,30-49,Latin America and Caribbean,Girls/women's rights organisation,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@12,0,no None of the above
423,Female,30-49,Latin America and Caribbean,Girls/women's rights organisation,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@13,0,no Don't know
423,Female,30-49,Latin America and Caribbean,Girls/women's rights organisation,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@14,0,no No answer
423,Female,30-49,Latin America and Caribbean,Girls/women's rights organisation,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Collecting data on issues that affect girls and women in policymaking isn't prioritized,q11@a,1,Very relevant
423,Female,30-49,Latin America and Caribbean,Girls/women's rights organisation,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There is little demand from advocates for data relating to gender equality,q11@b,2,Fairly relevant
423,Female,30-49,Latin America and Caribbean,Girls/women's rights organisation,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Gender data is harder to collect than other data,q11@c,2,Fairly relevant
423,Female,30-49,Latin America and Caribbean,Girls/women's rights organisation,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough technical know-how within government related to gender data,q11@d,2,Fairly relevant
423,Female,30-49,Latin America and Caribbean,Girls/women's rights organisation,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough funding for the government to collect better gender data,q11@e,1,Very relevant
424,Female,30-49,Asia,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@1,1,Sexual and reproductive health and rights
424,Female,30-49,Asia,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@2,1,Access to comprehensive health services
424,Female,30-49,Asia,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@3,1,Reducing gender-based violence
424,Female,30-49,Asia,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@4,0,no Equitable and quality education at all levels
424,Female,30-49,Asia,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@5,0,"no Economic empowerment, access to land and financial inclusion"
424,Female,30-49,Asia,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@6,0,"no Women and work, unpaid care, pay gap"
424,Female,30-49,Asia,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@7,0,no Women's political and civil society participation
424,Female,30-49,Asia,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@8,0,"no Access to public infrastructure, including clean energy, water and sanitation"
424,Female,30-49,Asia,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@9,0,no Women and the effects of climatic and environmental changes
424,Female,30-49,Asia,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@10,0,no Girls and women in conflict/post-conflict situations
424,Female,30-49,Asia,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@11,0,"no Public finance, public spending and taxation"
424,Female,30-49,Asia,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@12,0,no None of the above
424,Female,30-49,Asia,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@13,0,no Don't know
424,Female,30-49,Asia,NGO - girls/women's rights ARE sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@14,0,no No answer
424,Female,30-49,Asia,NGO - girls/women's rights ARE sole focus,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Collecting data on issues that affect girls and women in policymaking isn't prioritized,q11@a,1,Very relevant
424,Female,30-49,Asia,NGO - girls/women's rights ARE sole focus,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There is little demand from advocates for data relating to gender equality,q11@b,3,Not very relevant
424,Female,30-49,Asia,NGO - girls/women's rights ARE sole focus,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Gender data is harder to collect than other data,q11@c,1,Very relevant
424,Female,30-49,Asia,NGO - girls/women's rights ARE sole focus,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough technical know-how within government related to gender data,q11@d,1,Very relevant
424,Female,30-49,Asia,NGO - girls/women's rights ARE sole focus,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough funding for the government to collect better gender data,q11@e,2,Fairly relevant
425,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@1,0,no Sexual and reproductive health and rights
425,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@2,1,Access to comprehensive health services
425,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@3,1,Reducing gender-based violence
425,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@4,0,no Equitable and quality education at all levels
425,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@5,0,"no Economic empowerment, access to land and financial inclusion"
425,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@6,1,"Women and work, unpaid care, pay gap"
425,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@7,0,no Women's political and civil society participation
425,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@8,0,"no Access to public infrastructure, including clean energy, water and sanitation"
425,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@9,0,no Women and the effects of climatic and environmental changes
425,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@10,0,no Girls and women in conflict/post-conflict situations
425,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@11,0,"no Public finance, public spending and taxation"
425,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@12,0,no None of the above
425,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@13,0,no Don't know
425,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@14,0,no No answer
425,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Collecting data on issues that affect girls and women in policymaking isn't prioritized,q11@a,2,Fairly relevant
425,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There is little demand from advocates for data relating to gender equality,q11@b,1,Very relevant
425,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Gender data is harder to collect than other data,q11@c,3,Not very relevant
425,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough technical know-how within government related to gender data,q11@d,2,Fairly relevant
425,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough funding for the government to collect better gender data,q11@e,1,Very relevant
426,Female,29 and under,No answer (International),Independent/academic research org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@1,0,no Sexual and reproductive health and rights
426,Female,29 and under,No answer (International),Independent/academic research org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@2,0,no Access to comprehensive health services
426,Female,29 and under,No answer (International),Independent/academic research org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@3,1,Reducing gender-based violence
426,Female,29 and under,No answer (International),Independent/academic research org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@4,1,Equitable and quality education at all levels
426,Female,29 and under,No answer (International),Independent/academic research org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@5,0,"no Economic empowerment, access to land and financial inclusion"
426,Female,29 and under,No answer (International),Independent/academic research org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@6,0,"no Women and work, unpaid care, pay gap"
426,Female,29 and under,No answer (International),Independent/academic research org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@7,1,Women's political and civil society participation
426,Female,29 and under,No answer (International),Independent/academic research org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@8,0,"no Access to public infrastructure, including clean energy, water and sanitation"
426,Female,29 and under,No answer (International),Independent/academic research org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@9,0,no Women and the effects of climatic and environmental changes
426,Female,29 and under,No answer (International),Independent/academic research org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@10,0,no Girls and women in conflict/post-conflict situations
426,Female,29 and under,No answer (International),Independent/academic research org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@11,0,"no Public finance, public spending and taxation"
426,Female,29 and under,No answer (International),Independent/academic research org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@12,0,no None of the above
426,Female,29 and under,No answer (International),Independent/academic research org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@13,0,no Don't know
426,Female,29 and under,No answer (International),Independent/academic research org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@14,0,no No answer
426,Female,29 and under,No answer (International),Independent/academic research org,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Collecting data on issues that affect girls and women in policymaking isn't prioritized,q11@a,3,Not very relevant
426,Female,29 and under,No answer (International),Independent/academic research org,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There is little demand from advocates for data relating to gender equality,q11@b,3,Not very relevant
426,Female,29 and under,No answer (International),Independent/academic research org,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Gender data is harder to collect than other data,q11@c,3,Not very relevant
426,Female,29 and under,No answer (International),Independent/academic research org,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough technical know-how within government related to gender data,q11@d,3,Not very relevant
426,Female,29 and under,No answer (International),Independent/academic research org,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough funding for the government to collect better gender data,q11@e,3,Not very relevant
427,Male,50+,Other,Private/business sector,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@1,0,no Sexual and reproductive health and rights
427,Male,50+,Other,Private/business sector,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@2,0,no Access to comprehensive health services
427,Male,50+,Other,Private/business sector,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@3,0,no Reducing gender-based violence
427,Male,50+,Other,Private/business sector,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@4,1,Equitable and quality education at all levels
427,Male,50+,Other,Private/business sector,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@5,1,"Economic empowerment, access to land and financial inclusion"
427,Male,50+,Other,Private/business sector,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@6,0,"no Women and work, unpaid care, pay gap"
427,Male,50+,Other,Private/business sector,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@7,1,Women's political and civil society participation
427,Male,50+,Other,Private/business sector,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@8,0,"no Access to public infrastructure, including clean energy, water and sanitation"
427,Male,50+,Other,Private/business sector,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@9,0,no Women and the effects of climatic and environmental changes
427,Male,50+,Other,Private/business sector,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@10,0,no Girls and women in conflict/post-conflict situations
427,Male,50+,Other,Private/business sector,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@11,0,"no Public finance, public spending and taxation"
427,Male,50+,Other,Private/business sector,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@12,0,no None of the above
427,Male,50+,Other,Private/business sector,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@13,0,no Don't know
427,Male,50+,Other,Private/business sector,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@14,0,no No answer
427,Male,50+,Other,Private/business sector,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Collecting data on issues that affect girls and women in policymaking isn't prioritized,q11@a,2,Fairly relevant
427,Male,50+,Other,Private/business sector,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There is little demand from advocates for data relating to gender equality,q11@b,2,Fairly relevant
427,Male,50+,Other,Private/business sector,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Gender data is harder to collect than other data,q11@c,1,Very relevant
427,Male,50+,Other,Private/business sector,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough technical know-how within government related to gender data,q11@d,1,Very relevant
427,Male,50+,Other,Private/business sector,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough funding for the government to collect better gender data,q11@e,3,Not very relevant
428,Female,29 and under,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@1,0,no Sexual and reproductive health and rights
428,Female,29 and under,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@2,1,Access to comprehensive health services
428,Female,29 and under,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@3,1,Reducing gender-based violence
428,Female,29 and under,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@4,0,no Equitable and quality education at all levels
428,Female,29 and under,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@5,0,"no Economic empowerment, access to land and financial inclusion"
428,Female,29 and under,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@6,0,"no Women and work, unpaid care, pay gap"
428,Female,29 and under,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@7,0,no Women's political and civil society participation
428,Female,29 and under,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@8,0,"no Access to public infrastructure, including clean energy, water and sanitation"
428,Female,29 and under,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@9,0,no Women and the effects of climatic and environmental changes
428,Female,29 and under,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@10,1,Girls and women in conflict/post-conflict situations
428,Female,29 and under,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@11,0,"no Public finance, public spending and taxation"
428,Female,29 and under,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@12,0,no None of the above
428,Female,29 and under,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@13,0,no Don't know
428,Female,29 and under,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@14,0,no No answer
428,Female,29 and under,No answer (International),NGO - girls/women's rights NOT sole focus,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Collecting data on issues that affect girls and women in policymaking isn't prioritized,q11@a,1,Very relevant
428,Female,29 and under,No answer (International),NGO - girls/women's rights NOT sole focus,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There is little demand from advocates for data relating to gender equality,q11@b,2,Fairly relevant
428,Female,29 and under,No answer (International),NGO - girls/women's rights NOT sole focus,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Gender data is harder to collect than other data,q11@c,4,Not at all relevant
428,Female,29 and under,No answer (International),NGO - girls/women's rights NOT sole focus,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough technical know-how within government related to gender data,q11@d,1,Very relevant
428,Female,29 and under,No answer (International),NGO - girls/women's rights NOT sole focus,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough funding for the government to collect better gender data,q11@e,3,Not very relevant
429,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@1,0,no Sexual and reproductive health and rights
429,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@2,0,no Access to comprehensive health services
429,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@3,0,no Reducing gender-based violence
429,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@4,0,no Equitable and quality education at all levels
429,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@5,0,"no Economic empowerment, access to land and financial inclusion"
429,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@6,0,"no Women and work, unpaid care, pay gap"
429,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@7,1,Women's political and civil society participation
429,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@8,1,"Access to public infrastructure, including clean energy, water and sanitation"
429,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@9,0,no Women and the effects of climatic and environmental changes
429,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@10,0,no Girls and women in conflict/post-conflict situations
429,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@11,1,"Public finance, public spending and taxation"
429,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@12,0,no None of the above
429,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@13,0,no Don't know
429,Female,50+,No answer (International),Multilateral/international org,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@14,0,no No answer
429,Female,50+,No answer (International),Multilateral/international org,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Collecting data on issues that affect girls and women in policymaking isn't prioritized,q11@a,2,Fairly relevant
429,Female,50+,No answer (International),Multilateral/international org,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There is little demand from advocates for data relating to gender equality,q11@b,2,Fairly relevant
429,Female,50+,No answer (International),Multilateral/international org,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Gender data is harder to collect than other data,q11@c,4,Not at all relevant
429,Female,50+,No answer (International),Multilateral/international org,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough technical know-how within government related to gender data,q11@d,2,Fairly relevant
429,Female,50+,No answer (International),Multilateral/international org,International,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough funding for the government to collect better gender data,q11@e,1,Very relevant
430,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@1,1,Sexual and reproductive health and rights
430,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@2,0,no Access to comprehensive health services
430,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@3,0,no Reducing gender-based violence
430,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@4,1,Equitable and quality education at all levels
430,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@5,1,"Economic empowerment, access to land and financial inclusion"
430,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@6,0,"no Women and work, unpaid care, pay gap"
430,Female,30-49,No answer (International),NGO - girls/women's rights NOT sole focus,International,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@7,0,no Women's political and civil society participation
